corridor_id,receiver_id,Lden_db,SEL_total_db,LAeq_day_db
corridor_0,7488,12.10670006,54.73171899,3.605668971
corridor_0,7489,12.21783364,54.84285256,3.716802546
corridor_0,7490,12.22230446,54.84732339,3.721273372
corridor_0,7491,12.13821328,54.7632322,3.637182185
corridor_0,7492,11.91255867,54.5375776,3.411527583
corridor_0,7493,11.63962471,54.26464364,3.138593623
corridor_0,7494,11.36515725,53.99017617,2.864126155
corridor_0,7495,11.1660949,53.79111382,2.665063807
corridor_0,7496,11.03563225,53.66065118,2.534601161
corridor_0,7497,10.96897805,53.59399697,2.467946956
corridor_0,7498,10.88522637,53.51024529,2.384195277
corridor_0,7499,10.98329842,53.60831734,2.482267329
corridor_0,7500,11.16694558,53.7919645,2.665914485
corridor_0,7501,11.36334145,53.98836037,2.862310359
corridor_0,7502,11.47650826,54.10152718,2.975477168
corridor_0,7503,11.43102562,54.05604455,2.929994533
corridor_0,7504,11.23387062,53.85888955,2.732839534
corridor_0,7505,10.85715401,53.48217294,2.35612292
corridor_0,7506,10.37971032,53.00472924,1.878679225
corridor_0,7507,9.897795796,52.52281472,1.396764705
corridor_0,7508,9.450240254,52.07525918,0.949209163
corridor_0,7509,8.897505879,51.5225248,0.396474788
corridor_0,7510,8.394003986,51.01902291,-0.107027104
corridor_0,7511,7.783583759,50.40860268,-0.717447331
corridor_0,7512,7.279151081,49.90417001,-1.22188001
corridor_0,7513,6.738795399,49.36381432,-1.762235692
corridor_0,7514,6.263407826,48.88842675,-2.237623265
corridor_0,7515,5.793761372,48.4187803,-2.707269719
corridor_0,7516,5.339114307,47.96413323,-3.161916783
corridor_0,7517,4.926997303,47.55201623,-3.574033788
corridor_0,7518,4.522788166,47.14780709,-3.978242925
corridor_0,7519,4.014029621,46.63904855,-4.48700147
corridor_0,7520,3.610560536,46.23557946,-4.890470555
corridor_0,7521,3.229571461,45.85459039,-5.27145963
corridor_0,7522,2.84141457,45.46643349,-5.659616521
corridor_0,7523,1.291682362,43.91670129,-7.209348729
corridor_0,7524,0.194438099,42.81945702,-8.306592992
corridor_0,7525,-1.564667583,41.06035134,-10.06569867
corridor_0,7526,-2.292736889,40.33228204,-10.79376798
corridor_0,7527,-3.476967693,39.14805123,-11.97799878
corridor_0,7528,-5.553746105,37.07127282,-14.0547772
corridor_0,7575,-7.015410305,35.60960862,-15.5164414
corridor_0,7576,-4.343964458,38.28105447,-12.84499555
corridor_0,7577,-2.962464214,39.66255471,-11.46349531
corridor_0,7578,-1.868611217,40.75640771,-10.36964231
corridor_0,7579,-1.171849132,41.45316979,-9.672880223
corridor_0,7580,-0.348820568,42.27619836,-8.849851659
corridor_0,7581,1.120200275,43.7452192,-7.380830815
corridor_0,7582,1.854395985,44.47941491,-6.646635106
corridor_0,7583,3.109065174,45.7340841,-5.391965917
corridor_0,7584,3.576937794,46.20195672,-4.924093297
corridor_0,7585,3.953459858,46.57847878,-4.547571233
corridor_0,7586,4.415789723,47.04080865,-4.085241368
corridor_0,7587,4.752349018,47.37736794,-3.748682073
corridor_0,7588,5.168864369,47.79388329,-3.332166722
corridor_0,7589,5.585936665,48.21095559,-2.915094426
corridor_0,7590,6.057112812,48.68213174,-2.443918279
corridor_0,7591,6.538096546,49.16311547,-1.962934545
corridor_0,7592,6.966036915,49.59105584,-1.534994176
corridor_0,7593,7.495150684,50.12016961,-1.005880406
corridor_0,7594,8.020888447,50.64590737,-0.480142644
corridor_0,7595,8.55606377,51.18108269,0.05503268
corridor_0,7596,9.086272358,51.71129128,0.585241267
corridor_0,7597,9.570635914,52.19565484,1.069604823
corridor_0,7598,10.04905999,52.67407891,1.548028895
corridor_0,7599,10.56849968,53.19351861,2.067468593
corridor_0,7600,10.95893776,53.58395669,2.457906672
corridor_0,7601,11.29126274,53.91628167,2.790231654
corridor_0,7602,11.46506035,54.09007928,2.964029262
corridor_0,7603,11.46553337,54.0905523,2.964502284
corridor_0,7604,11.31952965,53.94454858,2.818498561
corridor_0,7605,11.13756859,53.76258752,2.636537501
corridor_0,7606,10.97074425,53.59576318,2.469713161
corridor_0,7607,10.86961663,53.49463555,2.368585536
corridor_0,7608,10.89366066,53.51867959,2.392629573
corridor_0,7609,11.01125252,53.63627145,2.510221431
corridor_0,7610,11.17066109,53.79568002,2.66963
corridor_0,7611,11.44137108,54.06639001,2.940339992
corridor_0,7612,11.74897301,54.37399194,3.24794192
corridor_0,7613,12.0055877,54.63060662,3.504556605
corridor_0,7614,12.19902337,54.82404229,3.697992274
corridor_0,7615,12.22904885,54.85406777,3.728017756
corridor_0,7616,12.16493523,54.78995415,3.66390414
corridor_0,7617,11.98964608,54.614665,3.488614985
corridor_0,7618,11.71415245,54.33917138,3.213121364
corridor_0,7619,11.39422905,54.01924798,2.893197963
corridor_0,7620,11.07096398,53.6959829,2.569932887
corridor_0,7621,10.72214043,53.34715936,2.22110934
corridor_0,7622,10.25894463,52.88396355,1.757913539
corridor_0,7623,9.687453388,52.31247231,1.186422297
corridor_0,7624,9.301966786,51.92698571,0.800935695
corridor_0,7625,8.779452442,51.40447137,0.278421351
corridor_0,7626,8.420722126,51.04574105,-0.080308965
corridor_0,7627,8.079054951,50.70407388,-0.42197614
corridor_0,7628,7.839491963,50.46451089,-0.661539128
corridor_0,7629,7.518401264,50.14342019,-0.982629827
corridor_0,7630,7.220698475,49.8457174,-1.280332616
corridor_0,7631,6.912642597,49.53766152,-1.588388494
corridor_0,7632,6.588908314,49.21392724,-1.912122777
corridor_0,7633,6.143416523,48.76843545,-2.357614568
corridor_0,7634,5.341418385,47.96643731,-3.159612706
corridor_0,7635,4.85729134,47.48231026,-3.643739751
corridor_0,7636,4.271113514,46.89613244,-4.229917577
corridor_0,7637,3.66405785,46.28907677,-4.836973241
corridor_0,7638,2.891127705,45.51614663,-5.609903386
corridor_0,7639,2.220210194,44.84522912,-6.280820897
corridor_0,7640,1.372462391,43.99748132,-7.1285687
corridor_0,7641,0.223227619,42.84824654,-8.277803472
corridor_0,7642,-1.010926128,41.6140928,-9.511957219
corridor_0,7643,-1.794884563,40.83013436,-10.29591565
corridor_0,7644,-2.392788769,40.23223016,-10.89381986
corridor_0,7645,-3.360531689,39.26448724,-11.86156278
corridor_0,7646,-5.053219677,37.57179925,-13.55425077
corridor_0,7647,-7.648575664,34.97644326,-16.14960676
corridor_0,7648,-13.86537445,28.75964448,-22.36640554
corridor_0,7713,-7.670695187,34.95432374,-16.17172628
corridor_0,7714,-5.035527111,37.58949181,-13.5365582
corridor_0,7715,-3.310944439,39.31407449,-11.81197553
corridor_0,7716,-2.319054485,40.30596444,-10.82008558
corridor_0,7717,-1.460766674,41.16425225,-9.961797765
corridor_0,7718,-0.701485516,41.92353341,-9.202516606
corridor_0,7719,-0.191113354,42.43390557,-8.692144444
corridor_0,7720,0.604384541,43.22940347,-7.89664655
corridor_0,7721,1.698756336,44.32377526,-6.802274755
corridor_0,7722,2.629904865,45.25492379,-5.871126225
corridor_0,7723,3.335784077,45.960803,-5.165247014
corridor_0,7724,4.054316639,46.67933556,-4.446714452
corridor_0,7725,4.650431751,47.27545068,-3.850599339
corridor_0,7726,5.140345692,47.76536462,-3.360685399
corridor_0,7727,5.658461689,48.28348061,-2.842569402
corridor_0,7728,6.441626667,49.06664559,-2.059404424
corridor_0,7729,6.747637867,49.37265679,-1.753393224
corridor_0,7730,7.042040943,49.66705987,-1.458990148
corridor_0,7731,7.33618462,49.96120354,-1.164846471
corridor_0,7732,7.660239338,50.28525826,-0.840791753
corridor_0,7733,7.92507851,50.55009743,-0.57595258
corridor_0,7734,8.178588032,50.80360696,-0.322443059
corridor_0,7735,8.418368458,51.04338738,-0.082662633
corridor_0,7736,8.658793568,51.28381249,0.157762477
corridor_0,7737,8.951045155,51.57606408,0.450014064
corridor_0,7738,9.425334095,52.05035302,0.924303004
corridor_0,7739,9.935633778,52.5606527,1.434602687
corridor_0,7740,10.53763115,53.16265008,2.036600062
corridor_0,7741,10.8950187,53.52003762,2.393987605
corridor_0,7742,11.21890175,53.84392068,2.717870662
corridor_0,7743,11.55134499,54.17636391,3.050313899
corridor_0,7744,11.85405648,54.4790754,3.353025386
corridor_0,7745,12.08435738,54.7093763,3.583326289
corridor_0,7746,12.20074379,54.82576272,3.699712703
corridor_0,7747,12.2506057,54.87562463,3.749574611
corridor_0,7748,12.07995903,54.70497796,3.578927943
corridor_0,7749,11.83559716,54.46061608,3.334566066
corridor_0,7750,11.54707253,54.17209145,3.046041438
corridor_0,7751,11.28763115,53.91265008,2.786600062
corridor_0,7752,11.04968178,53.67470071,2.548650691
corridor_0,7753,10.88840783,53.51342675,2.387376735
corridor_0,7754,10.91569817,53.54071709,2.414667079
corridor_0,7755,11.01329338,53.63831231,2.512262294
corridor_0,7756,11.16714013,53.79215905,2.666109035
corridor_0,7757,11.38214791,54.00716683,2.881116817
corridor_0,7758,11.4930259,54.11804482,2.991994807
corridor_0,7759,11.49620736,54.12122628,2.995176265
corridor_0,7760,11.3438369,53.96885583,2.842805812
corridor_0,7761,11.01814186,53.64316079,2.517110774
corridor_0,7762,10.67519295,53.30021188,2.17416186
corridor_0,7763,10.2964431,52.92146203,1.795412013
corridor_0,7764,9.771819233,52.39683816,1.270788142
corridor_0,7765,9.301787495,51.92680642,0.800756404
corridor_0,7766,8.794177174,51.4191961,0.293146083
corridor_0,7767,8.247927784,50.87294671,-0.253103307
corridor_0,7768,7.695208668,50.32022759,-0.805822423
corridor_0,7769,7.231280445,49.85629937,-1.269750646
corridor_0,7770,6.771960377,49.3969793,-1.729070714
corridor_0,7771,6.297423481,48.92244241,-2.20360761
corridor_0,7772,5.89483559,48.51985451,-2.6061955
corridor_0,7773,5.501032948,48.12605187,-2.999998143
corridor_0,7774,4.995577931,47.62059686,-3.50545316
corridor_0,7775,4.6614753,47.28649422,-3.839555791
corridor_0,7776,4.285182118,46.91020104,-4.215848973
corridor_0,7777,3.839255451,46.46427438,-4.66177564
corridor_0,7778,3.465865254,46.09088418,-5.035165837
corridor_0,7779,2.295333027,44.92035195,-6.205698064
corridor_0,7780,1.7082206,44.33323952,-6.792810491
corridor_0,7781,0.959101795,43.58412072,-7.541929296
corridor_0,7782,-0.199963451,42.42505547,-8.700994542
corridor_0,7783,-0.814679027,41.8103399,-9.315710118
corridor_0,7784,-1.727814556,40.89720437,-10.22884565
corridor_0,7785,-2.510411144,40.11460778,-11.01144223
corridor_0,7786,-3.780964733,38.84405419,-12.28199582
corridor_0,7787,-6.113776089,36.51124284,-14.61480718
corridor_0,7788,-11.00073707,31.62428185,-19.50176816
corridor_0,7828,-7.976784588,34.64823434,-16.47781568
corridor_0,7829,-5.371773601,37.25324532,-13.87280469
corridor_0,7830,-3.293297649,39.33172128,-11.79432874
corridor_0,7831,-2.10118568,40.52383324,-10.60221677
corridor_0,7832,-1.363846661,41.26117226,-9.864877751
corridor_0,7833,-0.493603588,42.13141534,-8.994634679
corridor_0,7834,0.102889179,42.7279081,-8.398141912
corridor_0,7835,0.798724293,43.42374322,-7.702306798
corridor_0,7836,1.688841938,44.31386086,-6.812189153
corridor_0,7837,2.371035694,44.99605462,-6.129995397
corridor_0,7838,3.000010609,45.62502953,-5.501020482
corridor_0,7839,3.829856037,46.45487496,-4.671175054
corridor_0,7840,4.196368336,46.82138726,-4.304662755
corridor_0,7841,4.564974903,47.18999383,-3.936056188
corridor_0,7842,4.935900806,47.56091973,-3.565130284
corridor_0,7843,5.376826405,48.00184533,-3.124204686
corridor_0,7844,5.76883614,48.39385506,-2.732194951
corridor_0,7845,6.187239765,48.81225869,-2.313791326
corridor_0,7846,6.611907124,49.23692605,-1.889123967
corridor_0,7847,7.046771168,49.67179009,-1.454259923
corridor_0,7848,7.477702259,50.10272118,-1.023328832
corridor_0,7849,7.943896412,50.56891534,-0.557134679
corridor_0,7850,8.614771961,51.23979089,0.11374087
corridor_0,7851,9.18881905,51.81383797,0.687787959
corridor_0,7852,9.602931141,52.22795007,1.10190005
corridor_0,7853,10.06046212,52.68548104,1.559431026
corridor_0,7854,10.56002724,53.18504617,2.05899615
corridor_0,7855,10.86970436,53.49472329,2.368673274
corridor_0,7856,11.21912682,53.84414574,2.718095729
corridor_0,7857,11.47503197,54.1000509,2.97400088
corridor_0,7858,11.6137687,54.23878762,3.112737605
corridor_0,7859,11.56403649,54.18905541,3.063005397
corridor_0,7860,11.42578041,54.05079934,2.924749324
corridor_0,7861,11.20859063,53.83360955,2.707559535
corridor_0,7862,10.98900902,53.61402795,2.487977931
corridor_0,7863,10.92542946,53.55044839,2.424398372
corridor_0,7864,10.92893135,53.55395028,2.427900264
corridor_0,7865,11.04068291,53.66570184,2.53965182
corridor_0,7866,11.31364357,53.9386625,2.812612483
corridor_0,7867,11.6399833,54.26500222,3.138952205
corridor_0,7868,11.9079467,54.53296563,3.406915614
corridor_0,7869,12.18587792,54.81089684,3.684846828
corridor_0,7870,12.35816872,54.98318764,3.85713763
corridor_0,7871,12.31544411,54.94046304,3.81441302
corridor_0,7872,12.16867363,54.79369256,3.667642543
corridor_0,7873,11.91231835,54.53733727,3.411287257
corridor_0,7874,11.57005989,54.19507882,3.069028804
corridor_0,7875,11.18868554,53.81370446,2.687654445
corridor_0,7876,10.70989907,53.33491799,2.208867976
corridor_0,7877,10.30816185,52.93318078,1.807130763
corridor_0,7878,9.531802296,52.15682122,1.030771205
corridor_0,7879,9.203009724,51.82802865,0.701978633
corridor_0,7880,8.940280079,51.565299,0.439248988
corridor_0,7881,8.713019489,51.33803841,0.211988399
corridor_0,7882,8.464289784,51.08930871,-0.036741307
corridor_0,7883,8.237509846,50.86252877,-0.263521245
corridor_0,7884,8.019007801,50.64402673,-0.48202329
corridor_0,7885,7.808890461,50.43390939,-0.69214063
corridor_0,7886,7.543807148,50.16882607,-0.957223943
corridor_0,7887,7.264788746,49.88980767,-1.236242345
corridor_0,7888,6.989577412,49.61459634,-1.511453679
corridor_0,7889,6.742877125,49.36789605,-1.758153966
corridor_0,7890,6.015280842,48.64029977,-2.485750249
corridor_0,7891,5.478301167,48.10332009,-3.022729924
corridor_0,7892,4.957205891,47.58222482,-3.5438252
corridor_0,7893,4.433016895,47.05803582,-4.068014195
corridor_0,7894,3.742259144,46.36727807,-4.758771947
corridor_0,7895,2.968115925,45.59313485,-5.532915166
corridor_0,7896,1.973925709,44.59894463,-6.527105382
corridor_0,7897,1.175044178,43.8000631,-7.325986913
corridor_0,7898,0.558268665,43.18328759,-7.942762425
corridor_0,7899,0.063918232,42.68893716,-8.437112859
corridor_0,7900,-0.633446575,41.99157235,-9.134477666
corridor_0,7901,-1.671681286,40.95333764,-10.17271238
corridor_0,7902,-2.298657299,40.32636163,-10.79968839
corridor_0,7903,-3.31823814,39.30678078,-11.81926923
corridor_0,7904,-4.537987591,38.08703133,-13.03901868
corridor_0,7905,-7.741930843,34.88308808,-16.24296193
corridor_0,7967,-10.80095756,31.82406136,-19.30198865
corridor_0,7968,-5.142006756,37.48301217,-13.64303785
corridor_0,7969,-3.378071667,39.24694726,-11.87910276
corridor_0,7970,-2.344990612,40.28002831,-10.8460217
corridor_0,7971,-1.431416393,41.19360253,-9.932447484
corridor_0,7972,-0.835934521,41.7890844,-9.336965611
corridor_0,7973,-0.069195629,42.5558233,-8.57022672
corridor_0,7974,0.776385426,43.40140435,-7.724645665
corridor_0,7975,1.264659046,43.88967797,-7.236372045
corridor_0,7976,1.858901142,44.48392007,-6.642129949
corridor_0,7977,2.310607075,44.935626,-6.190424016
corridor_0,7978,3.200167774,45.8251867,-5.300863317
corridor_0,7979,4.119288563,46.74430749,-4.381742528
corridor_0,7980,4.806944965,47.43196389,-3.694086125
corridor_0,7981,5.373145222,47.99816415,-3.127885869
corridor_0,7982,5.871985554,48.49700448,-2.629045537
corridor_0,7983,6.376143574,49.0011625,-2.124887517
corridor_0,7984,7.020285725,49.64530465,-1.480745366
corridor_0,7985,7.244177937,49.86919686,-1.256853154
corridor_0,7986,7.524180531,50.14919946,-0.97685056
corridor_0,7987,7.758502125,50.38352105,-0.742528966
corridor_0,7988,7.968630909,50.59364983,-0.532400182
corridor_0,7989,8.168814777,50.7938337,-0.332216313
corridor_0,7990,8.379214405,51.00423333,-0.121816686
corridor_0,7991,8.623564838,51.24858376,0.122533748
corridor_0,7992,8.80871117,51.43373009,0.307680079
corridor_0,7993,9.049460529,51.67447945,0.548429439
corridor_0,7994,10.27813637,52.9031553,1.777105281
corridor_0,7995,10.56221306,53.18723199,2.061181972
corridor_0,7996,11.01753533,53.64255425,2.516504237
corridor_0,7997,11.45754158,54.08256051,2.956510493
corridor_0,7998,11.85903084,54.48404977,3.357999751
corridor_0,7999,12.18212807,54.807147,3.68109698
corridor_0,8000,12.44954598,55.0745649,3.948514888
corridor_0,8001,12.68748772,55.31250665,4.18645663
corridor_0,8002,12.81407845,55.43909737,4.313047359
corridor_0,8003,12.82960045,55.45461938,4.328569362
corridor_0,8004,12.72740853,55.35242745,4.226377437
corridor_0,8005,12.46358788,55.0886068,3.962556788
corridor_0,8006,11.66541588,54.29043481,3.164384791
corridor_0,8007,11.34266198,53.9676809,2.841630885
corridor_0,8008,11.08166802,53.70668694,2.580636928
corridor_0,8009,10.95581353,53.58083245,2.454782435
corridor_0,8010,10.90873635,53.53375527,2.407705256
corridor_0,8011,11.00768196,53.63270089,2.506650874
corridor_0,8012,11.19365227,53.8186712,2.692621181
corridor_0,8013,11.52696526,54.15198418,3.025934169
corridor_0,8014,11.65093148,54.2759504,3.149900386
corridor_0,8015,11.64483178,54.2698507,3.143800685
corridor_0,8016,11.57266152,54.19768044,3.071630427
corridor_0,8017,11.39967263,54.02469155,2.898641536
corridor_0,8018,11.12642205,53.75144097,2.625390956
corridor_0,8019,10.89483941,53.51985833,2.393808314
corridor_0,8020,10.59096444,53.21598336,2.089933345
corridor_0,8021,9.939170002,52.56418893,1.438138911
corridor_0,8022,9.427996754,52.05301568,0.926965663
corridor_0,8023,8.840262531,51.46528146,0.339231441
corridor_0,8024,8.213435291,50.83845422,-0.287595799
corridor_0,8025,7.790442585,50.41546151,-0.710588506
corridor_0,8026,7.359469532,49.98448846,-1.141561559
corridor_0,8027,6.923548817,49.54856774,-1.577482274
corridor_0,8028,6.491271137,49.11629006,-2.009759954
corridor_0,8029,6.117533802,48.74255273,-2.383497289
corridor_0,8030,5.688300251,48.31331918,-2.81273084
corridor_0,8031,5.290896534,47.91591546,-3.210134557
corridor_0,8032,4.864424824,47.48944375,-3.636606267
corridor_0,8033,4.556494831,47.18151376,-3.94453626
corridor_0,8034,4.131907581,46.75692651,-4.369123509
corridor_0,8035,3.339182972,45.9642019,-5.161848119
corridor_0,8036,2.81779015,45.44280907,-5.683240941
corridor_0,8037,2.264262318,44.88928124,-6.236768773
corridor_0,8038,1.676406025,44.30142495,-6.824625066
corridor_0,8039,0.924910664,43.54992959,-7.576120427
corridor_0,8040,0.223815083,42.84883401,-8.277216008
corridor_0,8041,-0.383843304,42.24117562,-8.884874394
corridor_0,8042,-1.038739086,41.58627984,-9.539770177
corridor_0,8043,-2.014572979,40.61044595,-10.51560407
corridor_0,8044,-3.220559002,39.40445992,-11.72159009
corridor_0,8045,-4.778283001,37.84673592,-13.27931409
corridor_0,8046,-6.991551281,35.63346764,-15.49258237
corridor_0,8082,-6.976700664,35.64831826,-15.47773176
corridor_0,8083,-4.273362041,38.35165688,-12.77439313
corridor_0,8084,-2.845196606,39.77982232,-11.3462277
corridor_0,8085,-1.705574871,40.91944405,-10.20660596
corridor_0,8086,-0.968575359,41.65644357,-9.46960645
corridor_0,8087,-0.295857311,42.32916161,-8.796888402
corridor_0,8088,0.476058125,43.10107705,-8.024972966
corridor_0,8089,1.029738545,43.65475747,-7.471292546
corridor_0,8090,1.43049538,44.05551431,-7.07053571
corridor_0,8091,2.25780785,44.88282677,-6.243223241
corridor_0,8092,2.818045734,45.44306466,-5.682985356
corridor_0,8093,3.270659565,45.89567849,-5.230371526
corridor_0,8094,3.778578877,46.4035978,-4.722452214
corridor_0,8095,4.458827137,47.08384606,-4.042203954
corridor_0,8096,4.879897236,47.50491616,-3.621133855
corridor_0,8097,5.292723774,47.9177427,-3.208307317
corridor_0,8098,5.620371937,48.24539086,-2.880659154
corridor_0,8099,6.050181507,48.67520043,-2.450849584
corridor_0,8100,6.473013996,49.09803292,-2.028017095
corridor_0,8101,6.889975666,49.51499459,-1.611055425
corridor_0,8102,7.28099358,49.9060125,-1.220037511
corridor_0,8103,7.691779255,50.31679818,-0.809251836
corridor_0,8104,8.12367165,50.74869057,-0.377359441
corridor_0,8105,8.55223,51.17724892,0.051198909
corridor_0,8106,9.111437916,51.73645684,0.610406825
corridor_0,8107,9.730765461,52.35578439,1.22973437
corridor_0,8108,10.33088982,52.95590874,1.829858729
corridor_0,8109,10.8563987,53.48141763,2.35536761
corridor_0,8110,11.09725487,53.7222738,2.596223781
corridor_0,8111,11.34399331,53.96901223,2.842962214
corridor_0,8112,11.54391777,54.1689367,3.042886683
corridor_0,8113,11.64828026,54.27329919,3.147249171
corridor_0,8114,11.65642083,54.28143975,3.155389735
corridor_0,8115,11.70694268,54.3319616,3.205911586
corridor_0,8116,11.42871392,54.05373284,2.927682826
corridor_0,8117,11.1569854,53.78200433,2.65595431
corridor_0,8118,10.94782936,53.57284829,2.446798274
corridor_0,8119,10.9056617,53.53068063,2.40463061
corridor_0,8120,10.95941842,53.58443734,2.458387324
corridor_0,8121,11.13049614,53.75551507,2.629465053
corridor_0,8122,11.95199883,54.57701775,3.450967738
corridor_0,8123,12.22018349,54.84520242,3.7191524
corridor_0,8124,12.54278099,55.16779992,4.041749904
corridor_0,8125,12.78837502,55.41339394,4.287343928
corridor_0,8126,12.88630974,55.51132867,4.385278651
corridor_0,8127,12.88559639,55.51061532,4.384565303
corridor_0,8128,12.71478951,55.33980843,4.213758418
corridor_0,8129,12.51077187,55.13579079,4.009740779
corridor_0,8130,12.2563163,54.88133523,3.755285213
corridor_0,8131,11.92112648,54.54614541,3.420095393
corridor_0,8132,11.61444008,54.23945901,3.113408992
corridor_0,8133,11.2172004,53.84221932,2.716169307
corridor_0,8134,10.88339531,53.50841424,2.382364223
corridor_0,8135,10.69309151,53.31811044,2.19206042
corridor_0,8136,10.43626702,53.06128594,1.935235927
corridor_0,8137,10.17593682,52.80095574,1.674905726
corridor_0,8138,9.825568317,52.45058724,1.324537227
corridor_0,8139,8.557398914,51.18241784,0.056367824
corridor_0,8140,8.377398609,51.00241753,-0.123632482
corridor_0,8141,8.217425465,50.84244439,-0.283605626
corridor_0,8142,8.021357655,50.64637658,-0.479673436
corridor_0,8143,7.845427631,50.47044656,-0.655603459
corridor_0,8144,7.630972981,50.25599191,-0.87005811
corridor_0,8145,7.378123402,50.00314233,-1.122907689
corridor_0,8146,6.854479908,49.47949883,-1.646551183
corridor_0,8147,6.28452599,48.90954491,-2.216505101
corridor_0,8148,5.783179401,48.40819833,-2.717851689
corridor_0,8149,5.223605274,47.8486242,-3.277425817
corridor_0,8150,4.35905373,46.98407265,-4.141977361
corridor_0,8151,3.585612415,46.21063134,-4.915418675
corridor_0,8152,2.976412891,45.60143182,-5.524618199
corridor_0,8153,2.511736988,45.13675591,-5.989294103
corridor_0,8154,1.922606587,44.54762551,-6.578424504
corridor_0,8155,1.30222237,43.92724129,-7.198808721
corridor_0,8156,0.626204609,43.25122353,-7.874826482
corridor_0,8157,-0.099911571,42.52510735,-8.600942662
corridor_0,8158,-0.680645824,41.9443731,-9.181676915
corridor_0,8159,-1.769131542,40.85588738,-10.27016263
corridor_0,8160,-2.734448315,39.89057061,-11.23547941
corridor_0,8161,-3.862484814,38.76253411,-12.3635159
corridor_0,8162,-5.246376873,37.37864205,-13.74740796
corridor_0,8222,-6.825047375,35.79997155,-15.32607847
corridor_0,8223,-4.463383556,38.16163537,-12.96441465
corridor_0,8224,-2.840420605,39.78459832,-11.3414517
corridor_0,8225,-1.867813946,40.75720498,-10.36884504
corridor_0,8226,-1.00586021,41.61915871,-9.506891301
corridor_0,8227,-0.18416679,42.44085213,-8.685197881
corridor_0,8228,0.381785511,43.00680444,-8.11924558
corridor_0,8229,1.260096668,43.88511559,-7.240934422
corridor_0,8230,1.91242516,44.53744408,-6.588605931
corridor_0,8231,2.417685627,45.04270455,-6.083345464
corridor_0,8232,3.030455708,45.65547463,-5.470575383
corridor_0,8233,3.673659443,46.29867837,-4.827371648
corridor_0,8234,4.137576222,46.76259515,-4.363454869
corridor_0,8235,4.674975514,47.29999444,-3.826055577
corridor_0,8236,5.569232105,48.19425103,-2.931798985
corridor_0,8237,6.16279137,48.78781029,-2.33823972
corridor_0,8238,6.806124806,49.43114373,-1.694906285
corridor_0,8239,7.289034962,49.91405389,-1.211996129
corridor_0,8240,7.831603169,50.45662209,-0.669427922
corridor_0,8241,8.047968983,50.67298791,-0.453062108
corridor_0,8242,8.215159535,50.84017846,-0.285871556
corridor_0,8243,8.376288532,51.00130746,-0.124742558
corridor_0,8244,8.53320229,51.15822121,0.032171199
corridor_0,8245,9.736296772,52.3613157,1.235265681
corridor_0,8246,10.05190957,52.67692849,1.550878474
corridor_0,8247,10.32081902,52.94583794,1.819787929
corridor_0,8248,10.53599846,53.16101739,2.034967372
corridor_0,8249,10.75549614,53.38051507,2.254465053
corridor_0,8250,10.97150338,53.5965223,2.470472285
corridor_0,8251,11.22424996,53.84926888,2.723218867
corridor_0,8252,11.50171578,54.1267347,3.000684688
corridor_0,8253,11.74871361,54.37373254,3.247682521
corridor_0,8254,12.08069527,54.7057142,3.57966418
corridor_0,8255,12.36689293,54.99191186,3.865861842
corridor_0,8256,12.59133828,55.2163572,4.090307185
corridor_0,8257,12.81147301,55.43649194,4.31044192
corridor_0,8258,12.9465934,55.57161233,4.445562312
corridor_0,8259,12.92402947,55.54904839,4.422998378
corridor_0,8260,12.80741036,55.43242928,4.306379268
corridor_0,8261,12.57009041,55.19510934,4.069059321
corridor_0,8262,12.29252922,54.91754815,3.791498134
corridor_0,8263,12.00967705,54.63469598,3.508645961
corridor_0,8264,11.76040184,54.38542077,3.259370753
corridor_0,8265,11.58865273,54.21367165,3.087621638
corridor_0,8266,10.8805877,53.50560662,2.379556605
corridor_0,8267,10.92348015,53.54849908,2.422449061
corridor_0,8268,11.0423156,53.66733453,2.541284511
corridor_0,8269,11.28370201,53.90872094,2.782670924
corridor_0,8270,11.6122123,54.23723122,3.111181209
corridor_0,8271,11.64931786,54.27433678,3.148286769
corridor_0,8272,11.65943444,54.28445336,3.158403346
corridor_0,8273,11.62977135,54.25479028,3.12874026
corridor_0,8274,11.48556816,54.11058709,2.984537074
corridor_0,8275,11.25775444,53.88277337,2.756723353
corridor_0,8276,10.9704467,53.59546563,2.469415614
corridor_0,8277,10.56468117,53.1897001,2.063650081
corridor_0,8278,10.09638131,52.72140023,1.595350215
corridor_0,8279,9.613932728,52.23895165,1.112901637
corridor_0,8280,9.01732552,51.64234444,0.516294429
corridor_0,8281,8.513774036,51.13879296,0.012742946
corridor_0,8282,8.11372292,50.73874184,-0.387308171
corridor_0,8283,7.69914925,50.32416817,-0.801881841
corridor_0,8284,7.256571888,49.88159081,-1.244459203
corridor_0,8285,6.833140492,49.45815942,-1.667890599
corridor_0,8286,6.379828571,49.0048475,-2.121202519
corridor_0,8287,6.001769184,48.62678811,-2.499261907
corridor_0,8288,5.637240528,48.26225945,-2.863790563
corridor_0,8289,5.227969288,47.85298821,-3.273061803
corridor_0,8290,4.811514973,47.4365339,-3.689516118
corridor_0,8291,4.218676685,46.84369561,-4.282354405
corridor_0,8292,3.792677998,46.41769692,-4.708353093
corridor_0,8293,3.356700062,45.98171899,-5.144331029
corridor_0,8294,2.820128559,45.44514748,-5.680902532
corridor_0,8295,2.251265644,44.87628457,-6.249765447
