order,lat,lon,alt_m
1,35.59497917705452,129.09862232128165,600.0
2,35.61687618803465,129.11741676945917,600.0
3,35.611678159560896,129.12826717253068,600.0
4,35.585525378376246,129.10695388078304,600.0
5,35.571342587340595,129.1030787368289,600.0
6,35.57150018770477,129.08428428865142,600.0
7,35.59088266802516,129.07169007080057,600.0
8,35.61451348969481,129.0437890343309,600.0
9,35.62695625007986,129.0534768942162,600.0
10,35.621601375328645,129.06781492684644,600.0
