order,lat,lon,alt_m
1,35.59516696936393,129.09919865970113,600.0
2,35.61737385637743,129.11856993617184,600.0
3,35.61249201973924,129.12651215952485,600.0
4,35.569802633568116,129.10365405328938,600.0
5,35.570432900714664,129.0852513406422,600.0
6,35.59059883129506,129.071497734348,600.0
7,35.6143817982995,129.0447653728184,600.0
8,35.62855371431796,129.0530950217008,600.0
9,35.62068073771282,129.06936689393623,600.0
